step,0
0,3.122114160025492
58,2.96341768521982
123,3.496948784584767
202,3.715561261715194
262,3.759936069930367
335,3.714215293512238
405,3.948820896257026
466,3.9922421035404647
548,3.9336600503057655
606,3.9759217618992744
678,3.899087717979859
751,3.9693268695908706
813,4.002213741164288
