name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.16.self_attn.k_proj,262,27.431847742037796,5.147191832246591,27.027621232288226,0.7991521880454058,0.9852643353247359
model.layers.16.self_attn.k_proj,548,28.629720146929365,10.39284128948219,26.91566507572015,0.8563317019607515,0.940130219142465
model.layers.16.self_attn.k_proj,813,28.93662072178471,13.356419626767657,26.70411546510851,0.8444719077872707,0.9228484459833461
model.layers.16.self_attn.o_proj,0,113.56840066078301,3.8388668767298375,115.69123276507669,0.8608141127439675,1.0186921017813253
model.layers.16.self_attn.o_proj,262,615.8477458276308,7.861414374017248,405.71095202936624,0.9771644557181473,0.6587845044137264
model.layers.16.self_attn.o_proj,548,952.9689235946344,9.244858926921488,438.69036854126324,0.9966135053225355,0.4603406865425441
model.layers.16.self_attn.o_proj,813,999.5469401126103,8.508408895546783,460.30648260469167,0.9950633138525737,0.46051512353470153
model.layers.16.self_attn.q_proj,0,9.329890543620975,-15.369780259742527,10.024903656524645,0.5962696463036121,1.074493168987804
model.layers.16.self_attn.q_proj,262,27.29848283009454,17.358824704231704,24.595560279911126,0.9339908240547209,0.9009863453948568
model.layers.16.self_attn.q_proj,548,29.17993593614995,20.343760830872064,25.90003543829863,0.9512399249955206,0.8875974057986888
model.layers.16.self_attn.q_proj,813,28.716664582962817,13.319576903687386,27.16272911057171,0.9931430658036895,0.9458873272729231
model.layers.16.self_attn.v_proj,0,3.689850519160274,-69.08298821736854,3.551962850102344,0.6881642394325449,0.9626305541804685
model.layers.16.self_attn.v_proj,262,69.17021779078691,99.84407324549858,25.91938738907579,0.9232637290989119,0.3747188922763246
model.layers.16.self_attn.v_proj,548,107.33471533601924,144.91351388307297,24.54220617372113,0.9483316587807752,0.22865115071941025
model.layers.16.self_attn.v_proj,813,244.67543124172772,195.34228219713583,22.754748595744832,0.9629096348503665,0.09299972817158017
model.layers.20.mlp.down_proj,0,67.51802542551016,-4.243019089847877,62.387991946430176,0.5527492019810873,0.9240197940216759
model.layers.20.mlp.down_proj,262,449.73273596218263,9.99407388038971,275.6636533584248,0.989138880183097,0.6129499396317127
model.layers.20.mlp.down_proj,548,605.4266950676356,13.042810846497254,282.12073995119584,0.99475624699858,0.4659866210882534
model.layers.20.mlp.down_proj,813,586.1032372233866,11.265610961196236,303.03854986440035,0.994905309714761,0.5170395428969464
model.layers.20.mlp.gate_proj,0,92.65366389007553,-4.340055000875499,78.2431097409545,0.38256337096579973,0.8444685990376187
model.layers.20.mlp.gate_proj,262,561.8958542373906,13.841113743977742,331.29467057590637,0.9875970190049629,0.5896015570813243
model.layers.20.mlp.gate_proj,548,,21.21863984157586,450.21877436495697,0.9989123679854292,
model.layers.20.mlp.gate_proj,813,,16.621964841448598,493.41055541719925,0.9992695066519403,
model.layers.20.mlp.up_proj,0,106.52102505129544,0.37778831138830643,92.55546847038887,0.01529319163739784,0.8688938960718654
model.layers.20.mlp.up_proj,262,809.2630767966655,11.538554601375694,403.8481182340203,0.9950054293254731,0.499031933883091
model.layers.20.mlp.up_proj,548,,15.673451477994448,473.56528314372133,0.9986147452926335,
model.layers.20.mlp.up_proj,813,6367.279465275876,13.365006720729903,511.18711238146506,0.9984903753286699,0.08028344211515095
model.layers.20.self_attn.k_proj,0,5.667619870562689,-37.356488391342225,5.9058546839880375,0.9649209046672977,1.0420343669593524
model.layers.20.self_attn.k_proj,262,35.270357828937065,11.673241510102491,33.38629842705275,0.8245960918437553,0.9465823564642555
model.layers.20.self_attn.k_proj,548,39.64148553096223,18.699799437405414,38.33884370743593,0.9108487313145032,0.9671394296636824
model.layers.20.self_attn.k_proj,813,41.28048331205295,19.004401579976964,37.779409093075884,0.997693021439317,0.9151881485371361
model.layers.20.self_attn.o_proj,0,82.62311731431494,-2.7740356004297175,74.27642335507296,0.3559693591018789,0.898978709221422
model.layers.20.self_attn.o_proj,262,469.7146837506093,10.8583647174579,285.92638857522513,0.9864970192399489,0.6087235474355218
model.layers.20.self_attn.o_proj,548,1073.3873232672865,15.502879967955806,314.33696300482046,0.9952176279770443,0.2928457940494484
model.layers.20.self_attn.o_proj,813,906.5680261758373,12.969513401429902,338.5779769436996,0.9953130835967637,0.37347222400057295
model.layers.20.self_attn.q_proj,0,43.27801421915927,8.152510274908376,42.73620532008052,0.8807429206328143,0.9874807356840581
model.layers.20.self_attn.q_proj,262,52.47644612010728,42.863432244652145,36.95809916488696,0.9768035194835706,0.7042797654455836
model.layers.20.self_attn.q_proj,548,53.402268196202776,48.9739674273352,36.68693198192514,0.9836976009864926,0.6869920177760128
model.layers.20.self_attn.q_proj,813,50.7919744851473,47.63443135843598,34.7286949036824,0.9737493553819745,0.6837437460486566
model.layers.20.self_attn.v_proj,0,4.656540737136482,-50.389849314331244,4.453915322596043,0.37888681880851693,0.9564858494795337
model.layers.20.self_attn.v_proj,262,47.54523813505255,126.38746072258691,19.19575036064274,0.9187363513491118,0.4037365488867064
model.layers.20.self_attn.v_proj,548,40.34617022896916,123.77439707655553,18.237237527140334,0.925995763620934,0.45201904972992263
model.layers.20.self_attn.v_proj,813,50.4796794284305,148.73445630121424,18.22465394716905,0.9327357224958537,0.36102951035986175
model.layers.23.mlp.down_proj,0,72.9636706765552,3.4839362623125,72.68910678255165,0.7628896144843222,0.9962369780541788
model.layers.23.mlp.down_proj,262,100.38697806366852,6.915972393988962,90.33773774786748,0.9871783213790534,0.8998949813049706
model.layers.23.mlp.down_proj,548,97.96648332585085,7.096432820549205,90.52423421767304,0.9607873490149653,0.9240327012308506
model.layers.23.mlp.down_proj,813,97.88381386974467,6.6116807979686945,91.88574350346504,0.9495941031709699,0.9387225514704469
model.layers.23.mlp.gate_proj,0,59.005483021400586,-10.260125300893195,56.649766872238565,0.8503865830290186,0.9600763178515523
model.layers.23.mlp.gate_proj,262,651.5525280282678,7.8218021003728895,370.1980261238268,0.996385060189368,0.5681783282218585
model.layers.23.mlp.gate_proj,548,630.4865847152909,8.088212903361944,363.1803672623328,0.9976019049921162,0.5760318713622342
model.layers.23.mlp.gate_proj,813,610.4814580244794,7.677507095854149,369.36708217261395,0.9984751158590506,0.6050422618368909
model.layers.23.mlp.up_proj,0,29.499011902185654,8.619612932762129,28.611769384010895,0.8990035013665401,0.9699229750095792
model.layers.23.mlp.up_proj,262,36.61605122876175,10.652403626912603,34.14874493131901,0.9442989989816998,0.9326168110802543
