name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.20.mlp.gate_proj,262,196.05490139160386,0.9868350157292176,191.33406236663342,0.9749522463294183,0.9759208314025215
model.layers.20.mlp.gate_proj,548,196.615340207257,0.8870321718565928,192.47892814605686,0.9445918066352086,0.9789619057351281
model.layers.20.mlp.gate_proj,813,193.750308788829,0.8895245002108866,189.83341171860877,0.9389871584440939,0.9797837892764893
model.layers.20.mlp.up_proj,0,171.35928856392596,0.9276774158144828,168.19398660613305,0.9996838334990469,0.981528273230359
model.layers.20.mlp.up_proj,262,196.05490139160386,0.9868350157292176,191.33406236663342,0.9749522463294183,0.9759208314025215
model.layers.20.mlp.up_proj,548,196.615340207257,0.8870321718565928,192.47892814605686,0.9445918066352086,0.9789619057351281
model.layers.20.mlp.up_proj,813,193.750308788829,0.8895245002108866,189.83341171860877,0.9389871584440939,0.9797837892764893
model.layers.20.self_attn.k_proj,0,60.91953166944421,1.6247271503676528,60.2121307969509,0.9999454402130716,0.98838794631036
model.layers.20.self_attn.k_proj,262,69.18573217146499,1.831715525086151,68.1758151279954,0.9193898244130635,0.985402813386918
model.layers.20.self_attn.k_proj,548,67.8789811591815,1.769034489182328,67.05883378357271,0.870254996132959,0.9879175061027288
model.layers.20.self_attn.k_proj,813,66.78846093242186,1.8468413856023143,65.95038109914458,0.8740947474572497,0.9874517271160768
model.layers.20.self_attn.o_proj,0,95.9051955716666,1.3797274066007337,94.74881202328697,0.9956103103691912,0.9879424306317639
model.layers.20.self_attn.o_proj,262,31.399690937496807,2.6313505212968096,30.951149878323427,0.9806695901775467,0.9857151122899194
model.layers.20.self_attn.o_proj,548,27.968712247352524,1.7708771421499758,27.621218858125317,0.4373380229460584,0.987575638586646
model.layers.20.self_attn.o_proj,813,27.433987111912938,0.8972900479020703,26.87136899960115,0.15214185155839388,0.9794919305744123
model.layers.20.self_attn.q_proj,0,60.91953166944421,1.6247271503676528,60.2121307969509,0.9999454402130716,0.98838794631036
model.layers.20.self_attn.q_proj,262,69.18573217146499,1.831715525086151,68.1758151279954,0.9193898244130635,0.985402813386918
model.layers.20.self_attn.q_proj,548,67.8789811591815,1.769034489182328,67.05883378357271,0.870254996132959,0.9879175061027288
model.layers.20.self_attn.q_proj,813,66.78846093242186,1.8468413856023143,65.95038109914458,0.8740947474572497,0.9874517271160768
model.layers.20.self_attn.v_proj,0,60.91953166944421,1.6247271503676528,60.2121307969509,0.9999454402130716,0.98838794631036
model.layers.20.self_attn.v_proj,262,69.18573217146499,1.831715525086151,68.1758151279954,0.9193898244130635,0.985402813386918
model.layers.20.self_attn.v_proj,548,67.8789811591815,1.769034489182328,67.05883378357271,0.870254996132959,0.9879175061027288
model.layers.20.self_attn.v_proj,813,66.78846093242186,1.8468413856023143,65.95038109914458,0.8740947474572497,0.9874517271160768
model.layers.23.mlp.down_proj,0,7.154702531899029,-7.0392438642306345,7.302609952971499,0.6181699975486834,1.0206727561925921
model.layers.23.mlp.down_proj,262,13.557497586072031,-2.837007342142268,13.730962067452673,0.6701924350632346,1.0127947270710818
model.layers.23.mlp.down_proj,548,14.394922531843655,-0.707321743667141,14.473879258533394,0.1915256099233319,1.0054850400559694
model.layers.23.mlp.down_proj,813,14.528392652387806,-0.5312604647884411,14.596174235064737,0.1477898550633212,1.0046654564134312
